Participant.ID,Trial_No,Trial_type,Choice.prob
P045,24,Loss,0.999852926
P045,25,Loss,0.999809542
P045,26,Loss,0.999758896
P045,27,Loss,0.999701034
P045,28,Loss,0.999870276
P045,29,Loss,0.99983015
P045,30,Loss,0.999922557
P046,1,Win,0.5
P046,2,Win,0.226514927
P046,3,Win,0.08470425
P046,4,Win,0.03045211
P046,5,Win,0.117314739
P046,6,Win,0.339630074
P046,7,Win,0.135658211
P046,8,Win,0.375435135
P046,9,Win,0.679324402
P046,10,Win,0.873497432
P046,11,Win,0.954374524
P046,12,Win,0.983377713
P046,13,Win,0.93081557
P046,14,Win,0.975066504
P046,15,Win,0.901231579
P046,16,Win,0.699699213
P046,17,Win,0.88304016
P046,18,Win,0.661091532
P046,19,Win,0.864695461
P046,20,Win,0.95110703
P046,21,Win,0.982227158
P046,22,Win,0.926587057
P046,23,Win,0.973567548
P046,24,Win,0.990155703
P046,25,Win,0.95677361
P046,26,Win,0.984222568
P046,27,Win,0.993971516
P046,28,Win,0.99756876
P046,29,Win,0.9989648
P046,30,Win,0.994611784
P046,1,Win,0.5
P046,2,Win,0.226514927
P046,3,Win,0.519018221
P046,4,Win,0.239266935
P046,5,Win,0.535708588
P046,6,Win,0.250887478
P046,7,Win,0.550329706
P046,8,Win,0.261418002
P046,9,Win,0.099540516
P046,10,Win,0.035779366
P046,11,Win,0.134503265
P046,12,Win,0.373263344
P046,13,Win,0.152617111
P046,14,Win,0.406153832
P046,15,Win,0.705109764
P046,16,Win,0.885524595
P046,17,Win,0.958795437
P046,18,Win,0.848642582
P046,19,Win,0.945072491
P046,20,Win,0.808581809
P046,21,Win,0.929538638
P046,22,Win,0.974614172
P046,23,Win,0.899680927
P046,24,Win,0.963939456
P046,25,Win,0.986748308
P046,26,Win,0.994889125
P046,27,Win,0.997918695
P046,28,Win,0.989667122
P046,29,Win,0.995959777
P046,30,Win,0.980885288
P046,1,Win,0.5
P046,2,Win,0.773485073
P046,3,Win,0.480981779
P046,4,Win,0.760733065
P046,5,Win,0.909957255
P046,6,Win,0.967637479
P046,7,Win,0.87644454
P046,8,Win,0.955462374
P046,9,Win,0.983760786
P046,10,Win,0.993804469
P046,11,Win,0.997505385
P046,12,Win,0.998939471
P046,13,Win,0.994488765
P046,14,Win,0.997765621
P046,15,Win,0.999043731
P046,16,Win,0.994996533
P046,17,Win,0.997959874
P046,18,Win,0.989857448
P046,19,Win,0.99603006
P046,20,Win,0.99835885
P046,21,Win,0.999284287
P046,22,Win,0.99967156
P046,23,Win,0.999841855
P046,24,Win,0.999920331
P046,25,Win,0.999511938
P046,26,Win,0.999770677
P046,27,Win,0.9998871
P046,28,Win,0.999941925
P046,29,Win,0.999968871
P046,30,Win,0.999797815
P046,1,Loss,0.5
P046,2,Loss,0.573049571
P046,3,Loss,0.641566751
P046,4,Loss,0.810359665
P046,5,Loss,0.847468616
P046,6,Loss,0.928261355
P046,7,Loss,0.967301819
P046,8,Loss,0.98516778
P046,9,Loss,0.987853914
P046,10,Loss,0.994432489
P046,11,Loss,0.997413118
P046,12,Loss,0.997803647
P046,13,Loss,0.998960344
P046,14,Loss,0.999099714
P046,15,Loss,0.999217957
P046,16,Loss,0.999318584
P046,17,Loss,0.99940448
P046,18,Loss,0.99971018
P046,19,Loss,0.999741944
P046,20,Loss,0.999872116
P046,21,Loss,0.999884077
P046,22,Loss,0.999894694
P046,23,Loss,0.999946785
P046,24,Loss,0.999950828
P046,25,Loss,0.999954486
P046,26,Loss,0.9999578
P046,27,Loss,0.999960809
P046,28,Loss,0.999979763
P046,29,Loss,0.999980901
P046,30,Loss,0.999989982
P046,1,Loss,0.5
P046,2,Loss,0.707425487
P046,3,Loss,0.851512369
P046,4,Loss,0.930294423
P046,5,Loss,0.968245507
P046,6,Loss,0.985594125
P046,7,Loss,0.993413254
P046,8,Loss,0.996949135
P046,9,Loss,0.997418861
P046,10,Loss,0.997808419
P046,11,Loss,0.998132617
P046,12,Loss,0.99840335
P046,13,Loss,0.999239161
P046,14,Loss,0.999336663
P046,15,Loss,0.99941994
P046,16,Loss,0.999717544
P046,17,Loss,0.999748359
P046,18,Loss,0.999875227
P046,19,Loss,0.999886836
P046,20,Loss,0.999897146
P046,21,Loss,0.999906322
P046,22,Loss,0.999952539
P046,23,Loss,0.999956036
P046,24,Loss,0.999959206
P046,25,Loss,0.999978954
P046,26,Loss,0.999980154
P046,27,Loss,0.999981263
P046,28,Loss,0.999982286
P046,29,Loss,0.999983234
P046,30,Loss,0.99999118
P046,1,Loss,0.5
P046,2,Loss,0.573049571
P046,3,Loss,0.641566751
P046,4,Loss,0.703441509
P046,5,Loss,0.757523632
P046,6,Loss,0.880496973
P046,7,Loss,0.904457321
P046,8,Loss,0.956123398
P046,9,Loss,0.96471596
P046,10,Loss,0.983998556
P046,11,Loss,0.986915407
P046,12,Loss,0.989258973
P046,13,Loss,0.995066994
P046,14,Loss,0.995868931
P046,15,Loss,0.99652749
P046,16,Loss,0.997070254
P046,17,Loss,0.99751918
P046,18,Loss,0.998828642
P046,19,Loss,0.998988293
P046,20,Loss,0.999513209
P046,21,Loss,0.999571439
P046,22,Loss,0.999621654
P046,23,Loss,0.999814056
P046,24,Loss,0.999832821
P046,25,Loss,0.999849343
P046,26,Loss,0.999863923
P046,27,Loss,0.999876818
P046,28,Loss,0.999937964
P046,29,Loss,0.99994287
P046,30,Loss,0.999970742
P047,1,Win,0.5
P047,2,Win,0.119422971
P047,3,Win,0.574482117
P047,4,Win,0.904906585
P047,5,Win,0.980399309
P047,6,Win,0.790293866
P047,7,Win,0.957923668
P047,8,Win,0.658774934
P047,9,Win,0.928036551
P047,10,Win,0.543604127
P047,11,Win,0.895340864
P047,12,Win,0.978582897
P047,13,Win,0.777267267
P047,14,Win,0.95521007
P047,15,Win,0.99002978
P047,16,Win,0.997282231
P047,17,Win,0.999103341
P047,18,Win,0.981366214
P047,19,Win,0.995350499
P047,20,Win,0.928388869
P047,21,Win,0.984860091
P047,22,Win,0.996111367
P047,23,Win,0.937888724
P047,24,Win,0.986675767
P047,25,Win,0.996515442
P047,26,Win,0.998892003
P047,27,Win,0.999582064
P047,28,Win,0.990175851
P047,29,Win,0.997316349
P047,30,Win,0.953950291
P047,1,Win,0.5
P047,2,Win,0.119422971
P047,3,Win,0.024229662
P047,4,Win,0.005833269
P047,5,Win,0.001719056
P047,6,Win,0.000607221
P047,7,Win,0.000250638
P047,8,Win,0.006383212
P047,9,Win,0.00185645
P047,10,Win,0.034067758
P047,11,Win,0.300624037
P047,12,Win,0.782522661
P047,13,Win,0.287031151
P047,14,Win,0.77289886
P047,15,Win,0.954290143
P047,16,Win,0.642039169
P047,17,Win,0.923745382
P047,18,Win,0.530388614
P047,19,Win,0.891031955
P047,20,Win,0.977763481
P047,21,Win,0.994584211
P047,22,Win,0.91922825
P047,23,Win,0.983117439
P047,24,Win,0.995729384
P047,25,Win,0.933065125
P047,26,Win,0.98575244
P047,27,Win,0.996309121
P047,28,Win,0.998836357
P047,29,Win,0.999564281
P047,30,Win,0.989825207
P047,1,Win,0.5
P047,2,Win,0.119422971
P047,3,Win,0.574482117
P047,4,Win,0.904906585
P047,5,Win,0.980399309
P047,6,Win,0.790293866
P047,7,Win,0.957923668
P047,8,Win,0.658774934
P047,9,Win,0.928036551
P047,10,Win,0.543604127
P047,11,Win,0.895340864
P047,12,Win,0.978582897
P047,13,Win,0.777267267
P047,14,Win,0.95521007
P047,15,Win,0.99002978
P047,16,Win,0.997282231
P047,17,Win,0.999103341
P047,18,Win,0.981366214
P047,19,Win,0.995350499
P047,20,Win,0.928388869
P047,21,Win,0.984860091
P047,22,Win,0.996111367
P047,23,Win,0.937888724
P047,24,Win,0.986675767
P047,25,Win,0.996515442
P047,26,Win,0.998892003
P047,27,Win,0.999582064
P047,28,Win,0.990175851
P047,29,Win,0.997316349
P047,30,Win,0.953950291
P047,1,Loss,0.5
P047,2,Loss,0.54826222
P047,3,Loss,0.593834151
P047,4,Loss,0.720340551
P047,5,Loss,0.750883533
P047,6,Loss,0.778069141
P047,7,Loss,0.856564856
P047,8,Loss,0.908803591
P047,9,Loss,0.917142199
P047,10,Loss,0.924499362
P047,11,Loss,0.931002609
P047,12,Loss,0.956179198
P047,13,Loss,0.971940072
P047,14,Loss,0.981822974
P047,15,Loss,0.982521015
P047,16,Loss,0.988510424
P047,17,Loss,0.988756791
P047,18,Loss,0.992498091
P047,19,Loss,0.994921805
P047,20,Loss,0.994872056
P047,21,Loss,0.994823768
P047,22,Loss,0.996448169
P047,23,Loss,0.996363516
P047,24,Loss,0.996280232
P047,25,Loss,0.997415974
P047,26,Loss,0.99732167
P047,27,Loss,0.997227767
P047,28,Loss,0.997134389
P047,29,Loss,0.997041656
P047,30,Loss,0.997927151
P047,1,Loss,0.5
P047,2,Loss,0.641287212
P047,3,Loss,0.679660472
P047,4,Loss,0.714403234
P047,5,Loss,0.745579642
P047,6,Loss,0.834060483
P047,7,Loss,0.894106732
P047,8,Loss,0.932899662
P047,9,Loss,0.957368652
P047,10,Loss,0.972684485
P047,11,Loss,0.9741319
P047,12,Loss,0.975452976
P047,13,Loss,0.984035856
P047,14,Loss,0.989474776
P047,15,Loss,0.989665792
P047,16,Loss,0.989846207
P047,17,Loss,0.990016728
P047,18,Loss,0.993310895
P047,19,Loss,0.993316771
P047,20,Loss,0.995456947
P047,21,Loss,0.996867524
P047,22,Loss,0.996777261
P047,23,Loss,0.997749162
P047,24,Loss,0.99765454
P047,25,Loss,0.997559826
P047,26,Loss,0.997465168
P047,27,Loss,0.997370707
P047,28,Loss,0.998149492
P047,29,Loss,0.998057052
P047,30,Loss,0.998616773
P047,1,Loss,0.5
P047,2,Loss,0.54826222
P047,3,Loss,0.593834151
P047,4,Loss,0.720340551
P047,5,Loss,0.750883533
P047,6,Loss,0.778069141
P047,7,Loss,0.856564856
P047,8,Loss,0.871222343
P047,9,Loss,0.884091884
P047,10,Loss,0.895396768
P047,11,Loss,0.933719448
P047,12,Loss,0.939172563
P047,13,Loss,0.961298497
P047,14,Loss,0.963813898
P047,15,Loss,0.966083489
P047,16,Loss,0.978144173
P047,17,Loss,0.979129129
P047,18,Loss,0.986358669
P047,19,Loss,0.986738531
P047,20,Loss,0.987093904
P047,21,Loss,0.991429579
P047,22,Loss,0.994226269
P047,23,Loss,0.996054107
P047,24,Loss,0.995976448
P047,25,Loss,0.997213139
P047,26,Loss,0.997119854
P047,27,Loss,0.997027231
P047,28,Loss,0.99693538
P047,29,Loss,0.996844404
P047,30,Loss,0.99779431
P048,1,Win,0.5
P048,2,Win,0.206761999
P048,3,Win,0.539449354
P048,4,Win,0.23058246
P048,5,Win,0.08257503
P048,6,Win,0.030200169
P048,7,Win,0.152298288
P048,8,Win,0.054199906
P048,9,Win,0.020479605
P048,10,Win,0.008515322
P048,11,Win,0.003901808
P048,12,Win,0.001955509
P048,13,Win,0.015408472
P048,14,Win,0.00660734
P048,15,Win,0.003116406
P048,16,Win,0.023088537
P048,17,Win,0.00947876
P048,18,Win,0.059644425
P048,19,Win,0.022355469
P048,20,Win,0.009209109
P048,21,Win,0.004182421
P048,22,Win,0.029756305
P048,23,Win,0.011899752
P048,24,Win,0.005250881
P048,25,Win,0.036165666
P048,26,Win,0.014184909
P048,27,Win,0.006138307
P048,28,Win,0.002919722
P048,29,Win,0.00151342
P048,30,Win,0.012323599
P048,1,Win,0.5
P048,2,Win,0.793238001
P048,3,Win,0.460550646
P048,4,Win,0.76941754
P048,5,Win,0.91742497
P048,6,Win,0.969799831
P048,7,Win,0.847701712
P048,8,Win,0.945800094
P048,9,Win,0.979520395
P048,10,Win,0.991484678
P048,11,Win,0.996098192
P048,12,Win,0.998044491
P048,13,Win,0.984591528
P048,14,Win,0.99339266
P048,15,Win,0.996883594
P048,16,Win,0.976911463
P048,17,Win,0.99052124
P048,18,Win,0.940355575
P048,19,Win,0.977644531
P048,20,Win,0.990790891
P048,21,Win,0.995817579
P048,22,Win,0.970243695
P048,23,Win,0.988100248
P048,24,Win,0.994749119
P048,25,Win,0.963834334
P048,26,Win,0.985815091
P048,27,Win,0.993861693
P048,28,Win,0.997080278
P048,29,Win,0.99848658
P048,30,Win,0.987676401
P048,1,Win,0.5
P048,2,Win,0.206761999
P048,3,Win,0.073714444
P048,4,Win,0.027175629
P048,5,Win,0.140329986
P048,6,Win,0.050023607
P048,7,Win,0.019034664
P048,8,Win,0.007976873
P048,9,Win,0.05159222
P048,10,Win,0.019578079
P048,11,Win,0.008179812
P048,12,Win,0.052696776
P048,13,Win,0.019960216
P048,14,Win,0.109939272
P048,15,Win,0.377340344
P048,16,Win,0.143501778
P048,17,Win,0.051127193
P048,18,Win,0.019417071
P048,19,Win,0.107532751
P048,20,Win,0.372205943
P048,21,Win,0.707499328
P048,22,Win,0.893209093
P048,23,Win,0.961532567
P048,24,Win,0.985002121
P048,25,Win,0.912777931
P048,26,Win,0.968214703
P048,27,Win,0.987373045
P048,28,Win,0.994464952
P048,29,Win,0.99733574
P048,30,Win,0.979841777
P048,1,Loss,0.5
P048,2,Loss,0.733201452
P048,3,Loss,0.874591483
P048,4,Loss,0.893413177
P048,5,Loss,0.908503996
P048,6,Loss,0.957933148
P048,7,Loss,0.961438118
P048,8,Loss,0.981541891
P048,9,Loss,0.990727436
P048,10,Loss,0.995102625
P048,11,Loss,0.994687177
P048,12,Loss,0.994273531
P048,13,Loss,0.996863213
P048,14,Loss,0.996474927
P048,15,Loss,0.996075013
P048,16,Loss,0.99566676
P048,17,Loss,0.995253384
P048,18,Loss,0.994837958
P048,19,Loss,0.994423351
P048,20,Loss,0.996939083
P048,21,Loss,0.996553514
P048,22,Loss,0.998036874
P048,23,Loss,0.998831754
P048,24,Loss,0.998580449
P048,25,Loss,0.99830145
P048,26,Loss,0.997996251
P048,27,Loss,0.997666912
P048,28,Loss,0.998630165
P048,29,Loss,0.99835631
P048,30,Loss,0.999008179
P048,1,Loss,0.5
P048,2,Loss,0.583455659
P048,3,Loss,0.789405315
P048,4,Loss,0.825517009
P048,5,Loss,0.854292231
P048,6,Loss,0.933404703
P048,7,Loss,0.940983097
P048,8,Loss,0.972395671
P048,9,Loss,0.986507087
P048,10,Loss,0.993068146
P048,11,Loss,0.992684177
P048,12,Loss,0.992311822
P048,13,Loss,0.995881861
P048,14,Loss,0.99547078
P048,15,Loss,0.995056058
P048,16,Loss,0.994640677
P048,17,Loss,0.994227397
P048,18,Loss,0.99683988
P048,19,Loss,0.996450789
P048,20,Loss,0.997982953
P048,21,Loss,0.997652657
P048,22,Loss,0.997300858
P048,23,Loss,0.99843312
P048,24,Loss,0.998139747
P048,25,Loss,0.997821223
P048,26,Loss,0.997479869
P048,27,Loss,0.997118417
P048,28,Loss,0.998335694
P048,29,Loss,0.998033484
P048,30,Loss,0.998829894
P048,1,Loss,0.5
P048,2,Loss,0.733201452
P048,3,Loss,0.780439478
P048,4,Loss,0.818356702
P048,5,Loss,0.848591615
P048,6,Loss,0.930776851
P048,7,Loss,0.938822843
P048,8,Loss,0.971434003
P048,9,Loss,0.973027584
P048,10,Loss,0.974418864
P048,11,Loss,0.975638495
P048,12,Loss,0.976711717
P048,13,Loss,0.988487107
P048,14,Loss,0.994016267
P048,15,Loss,0.993610841
P048,16,Loss,0.993213268
P048,17,Loss,0.99282533
P048,18,Loss,0.996136777
P048,19,Loss,0.995729588
P048,20,Loss,0.997607518
P048,21,Loss,0.998598041
P048,22,Loss,0.999143445
P048,23,Loss,0.999456053
P048,24,Loss,0.999297899
P048,25,Loss,0.999111845
P048,26,Loss,0.998897158
P048,27,Loss,0.998653806
P048,28,Loss,0.999174897
P048,29,Loss,0.998969472
P048,30,Loss,0.999355002
P049,1,Win,0.5
P049,2,Win,0.089084629
P049,3,Win,0.514862051
P049,4,Win,0.915506889
P049,5,Win,0.990498166
P049,6,Win,0.900519074
P049,7,Win,0.988699235
P049,8,Win,0.884145172
P049,9,Win,0.986681122
P049,10,Win,0.866479461
P049,11,Win,0.984437564
P049,12,Win,0.998283921
P049,13,Win,0.979733314
P049,14,Win,0.997770988
P049,15,Win,0.99974467
P049,16,Win,0.999969138
P049,17,Win,0.999996063
P049,18,Win,0.999944661
P049,19,Win,0.999993046
P049,20,Win,0.999903657
P049,21,Win,0.999988063
P049,22,Win,0.99999844
P049,23,Win,0.999977543
P049,24,Win,0.999997112
P049,25,Win,0.999999609
P049,26,Win,0.999999944
P049,27,Win,0.999999992
P049,28,Win,0.999999862
P049,29,Win,0.99999998
P049,30,Win,0.999999675
P049,1,Win,0.5
P049,2,Win,0.910915371
P049,3,Win,0.989951779
P049,4,Win,0.895480524
P049,5,Win,0.988084271
P049,6,Win,0.878685801
P049,7,Win,0.985995331
P049,8,Win,0.860635885
P049,9,Win,0.98367949
P049,10,Win,0.841465477
P049,11,Win,0.981133884
P049,12,Win,0.997923798
P049,13,Win,0.975691604
P049,14,Win,0.997329312
P049,15,Win,0.999695372
P049,16,Win,0.999963344
P049,17,Win,0.999995345
P049,18,Win,0.99993484
P049,19,Win,0.999991845
P049,20,Win,0.999887492
P049,21,Win,0.999986115
P049,22,Win,0.999998192
P049,23,Win,0.999974077
P049,24,Win,0.999996679
P049,25,Win,0.999999551
P049,26,Win,0.999999936
P049,27,Win,0.99999999
P049,28,Win,0.999999844
P049,29,Win,0.999999977
P049,30,Win,0.999999634
P049,1,Win,0.5
P049,2,Win,0.089084629
P049,3,Win,0.010048221
P049,4,Win,0.104519476
P049,5,Win,0.557696276
P049,6,Win,0.927623979
P049,7,Win,0.540075029
P049,8,Win,0.922827482
P049,9,Win,0.991361005
P049,10,Win,0.999038778
P049,11,Win,0.999887622
P049,12,Win,0.99998613
P049,13,Win,0.999811236
P049,14,Win,0.999977008
P049,15,Win,0.999997045
P049,16,Win,0.999958156
P049,17,Win,0.999994704
P049,18,Win,0.999926114
P049,19,Win,0.999990783
P049,20,Win,0.999998787
P049,21,Win,0.999999832
P049,22,Win,0.99999744
P049,23,Win,0.999999652
P049,24,Win,0.99999995
P049,25,Win,0.999999217
P049,26,Win,0.99999989
P049,27,Win,0.999999984
P049,28,Win,0.999999997
P049,29,Win,1
P049,30,Win,0.999999993
P049,1,Loss,0.5
P049,2,Loss,0.581084068
P049,3,Loss,0.656109131
P049,4,Loss,0.722430693
P049,5,Loss,0.778868011
P049,6,Loss,0.825462288
P049,7,Loss,0.923816288
P049,8,Loss,0.968096656
P049,9,Loss,0.974710385
P049,10,Loss,0.97985994
P049,11,Loss,0.991558245
P049,12,Loss,0.99310659
P049,13,Loss,0.997051882
P049,14,Loss,0.997528656
P049,15,Loss,0.997919025
P049,16,Loss,0.999084527
P049,17,Loss,0.999209294
P049,18,Loss,0.999643599
P049,19,Loss,0.999684605
P049,20,Loss,0.999720011
P049,21,Loss,0.999750679
P049,22,Loss,0.999884256
P049,23,Loss,0.999894558
P049,24,Loss,0.999903712
P049,25,Loss,0.999954192
P049,26,Loss,0.999957258
P049,27,Loss,0.999960049
P049,28,Loss,0.999962591
P049,29,Loss,0.999964913
P049,30,Loss,0.999982867
P049,1,Loss,0.5
P049,2,Loss,0.727440555
P049,3,Loss,0.874133171
P049,4,Loss,0.9463257
P049,5,Loss,0.957823291
P049,6,Loss,0.966734488
P049,7,Loss,0.986130469
P049,8,Loss,0.988807305
P049,9,Loss,0.995261226
P049,10,Loss,0.996074814
P049,11,Loss,0.996733312
P049,12,Loss,0.997268712
P049,13,Loss,0.998806419
P049,14,Loss,0.998976085
P049,15,Loss,0.99911817
P049,16,Loss,0.999603624
P049,17,Loss,0.999650189
P049,18,Loss,0.99983901
P049,19,Loss,0.999854582
P049,20,Loss,0.999868303
P049,21,Loss,0.999880424
P049,22,Loss,0.999943429
P049,23,Loss,0.999947503
P049,24,Loss,0.99995119
P049,25,Loss,0.999976369
P049,26,Loss,0.999977571
P049,27,Loss,0.999978683
P049,28,Loss,0.999979714
P049,29,Loss,0.99998067
P049,30,Loss,0.999990415
P049,1,Loss,0.5
P049,2,Loss,0.727440555
P049,3,Loss,0.783054807
P049,4,Loss,0.828871013
P049,5,Loss,0.865779216
P049,6,Loss,0.942551135
P049,7,Loss,0.97604065
P049,8,Loss,0.989980162
P049,9,Loss,0.991851729
P049,10,Loss,0.996527776
P049,11,Loss,0.998491384
P049,12,Loss,0.998713577
P049,13,Loss,0.999427248
P049,14,Loss,0.999499302
P049,15,Loss,0.999560774
P049,16,Loss,0.999613397
P049,17,Loss,0.999658594
P049,18,Loss,0.99984278
P049,19,Loss,0.999857901
P049,20,Loss,0.999933072
P049,21,Loss,0.999938161
P049,22,Loss,0.999942746
P049,23,Loss,0.999972394
P049,24,Loss,0.999973904
P049,25,Loss,0.999975294
P049,26,Loss,0.999976578
P049,27,Loss,0.999977765
P049,28,Loss,0.999989014
P049,29,Loss,0.999989365
P049,30,Loss,0.999994644
P050,1,Win,0.5
P050,2,Win,0.436679916
P050,3,Win,0.378619764
P050,4,Win,0.446764633
P050,5,Win,0.513134583
P050,6,Win,0.575501341
P050,7,Win,0.508272209
P050,8,Win,0.571000688
P050,9,Win,0.628314415
P050,10,Win,0.679399918
P050,11,Win,0.724064808
P050,12,Win,0.762559349
P050,13,Win,0.700252171
P050,14,Win,0.63357585
P050,15,Win,0.68403534
P050,16,Win,0.616712776
P050,17,Win,0.669147935
P050,18,Win,0.601395586
P050,19,Win,0.655545636
P050,20,Win,0.703301151
P050,21,Win,0.74472193
P050,22,Win,0.680839788
P050,23,Win,0.725313272
P050,24,Win,0.76362891
P050,25,Win,0.701424977
P050,26,Win,0.743105399
P050,27,Win,0.778837732
P050,28,Win,0.809214373
P050,29,Win,0.834902539
P050,30,Win,0.782068362
P050,1,Win,0.5
P050,2,Win,0.563320084
P050,3,Win,0.621380236
P050,4,Win,0.673277564
P050,5,Win,0.718750291
P050,6,Win,0.75800275
P050,7,Win,0.695267046
P050,8,Win,0.628371831
P050,9,Win,0.679450549
P050,10,Win,0.611979259
P050,11,Win,0.664952656
P050,12,Win,0.711507861
P050,13,Win,0.751783429
P050,14,Win,0.688492055
P050,15,Win,0.621328265
P050,16,Win,0.673231621
P050,17,Win,0.718710372
P050,18,Win,0.653006015
P050,19,Win,0.584957245
P050,20,Win,0.517442796
P050,21,Win,0.579480538
P050,22,Win,0.512125436
P050,23,Win,0.574568109
P050,24,Win,0.507369751
P050,25,Win,0.570164234
P050,26,Win,0.627560318
P050,27,Win,0.678734841
P050,28,Win,0.61124166
P050,29,Win,0.664298268
P050,30,Win,0.59643864
P050,1,Win,0.5
P050,2,Win,0.563320084
P050,3,Win,0.496528978
P050,4,Win,0.560088255
P050,5,Win,0.493426416
P050,6,Win,0.557194914
P050,7,Win,0.61583436
P050,8,Win,0.668369953
P050,9,Win,0.714483072
P050,10,Win,0.75433973
P050,11,Win,0.788410547
P050,12,Win,0.728891297
P050,13,Win,0.66383535
P050,14,Win,0.595966308
P050,15,Win,0.65070529
P050,16,Win,0.69906869
P050,17,Win,0.741074029
P050,18,Win,0.777104377
P050,19,Win,0.807745281
P050,20,Win,0.833662323
P050,21,Win,0.855520741
P050,22,Win,0.806426035
P050,23,Win,0.74922859
P050,24,Win,0.685718593
P050,25,Win,0.729539589
P050,26,Win,0.664527712
P050,27,Win,0.711137667
P050,28,Win,0.751465221
P050,29,Win,0.688146314
P050,30,Win,0.620969702
P050,1,Loss,0.5
P050,2,Loss,0.669935717
P050,3,Loss,0.640838853
P050,4,Loss,0.626340367
P050,5,Loss,0.619230101
P050,6,Loss,0.719814977
P050,7,Loss,0.666678745
P050,8,Loss,0.739585703
P050,9,Loss,0.77095695
P050,10,Loss,0.785170848
P050,11,Loss,0.791824407
P050,12,Loss,0.794993594
P050,13,Loss,0.796516434
P050,14,Loss,0.710388877
P050,15,Loss,0.661677579
P050,16,Loss,0.636688742
P050,17,Loss,0.624298286
P050,18,Loss,0.721916403
P050,19,Loss,0.667802416
P050,20,Loss,0.639763838
P050,21,Loss,0.728339923
P050,22,Loss,0.765990823
P050,23,Loss,0.782880455
P050,24,Loss,0.790741856
P050,25,Loss,0.794475418
P050,26,Loss,0.709136445
P050,27,Loss,0.661017721
P050,28,Loss,0.63635842
P050,29,Loss,0.624135994
P050,30,Loss,0.72184909
P050,1,Loss,0.5
P050,2,Loss,0.558718994
P050,3,Loss,0.694711982
P050,4,Loss,0.751447747
P050,5,Loss,0.683974085
P050,6,Loss,0.746881378
P050,7,Loss,0.774212045
P050,8,Loss,0.697011439
P050,9,Loss,0.75242984
P050,10,Loss,0.776706733
P050,11,Loss,0.787844173
P050,12,Loss,0.705108341
P050,13,Loss,0.658902525
P050,14,Loss,0.635300804
P050,15,Loss,0.726484138
P050,16,Loss,0.67025638
P050,17,Loss,0.741089571
P050,18,Loss,0.771625682
P050,19,Loss,0.695501244
P050,20,Loss,0.751784662
P050,21,Loss,0.68416309
P050,22,Loss,0.746961488
P050,23,Loss,0.681467773
P050,24,Loss,0.646687803
P050,25,Loss,0.731223237
P050,26,Loss,0.672819643
P050,27,Loss,0.642295487
P050,28,Loss,0.627058489
P050,29,Loss,0.61958077
P050,30,Loss,0.719960334
P050,1,Loss,0.5
P050,2,Loss,0.558718994
P050,3,Loss,0.586693269
P050,4,Loss,0.600062205
P050,5,Loss,0.711874671
P050,6,Loss,0.662461765
P050,7,Loss,0.637081543
P050,8,Loss,0.624491321
P050,9,Loss,0.721996469
P050,10,Loss,0.667845294
P050,11,Loss,0.740075789
P050,12,Loss,0.677657392
P050,13,Loss,0.744209049
P050,14,Loss,0.679939461
P050,15,Loss,0.745173394
P050,16,Loss,0.7734475
P050,17,Loss,0.696564191
P050,18,Loss,0.654450115
P050,19,Loss,0.633080578
P050,20,Loss,0.725561637
P050,21,Loss,0.764772811
P050,22,Loss,0.782321226
P050,23,Loss,0.790478169
P050,24,Loss,0.706700973
P050,25,Loss,0.75658636
P050,26,Loss,0.686868998
P050,27,Loss,0.748109402
P050,28,Loss,0.774762718
P050,29,Loss,0.786937654
P050,30,Loss,0.792662374
P051,1,Win,0.5
P051,2,Win,0.746250414
P051,3,Win,0.889423979
P051,4,Win,0.953618039
P051,5,Win,0.850850099
P051,6,Win,0.633079187
P051,7,Win,0.830260562
P051,8,Win,0.928203311
P051,9,Win,0.787270292
P051,10,Win,0.908814707
P051,11,Win,0.743813282
P051,12,Win,0.478881889
P051,13,Win,0.731034143
P051,14,Win,0.463542138
P051,15,Win,0.228821478
P051,16,Win,0.098680728
P051,17,Win,0.041411517
P051,18,Win,0.135654603
P051,19,Win,0.057000005
P051,20,Win,0.176743994
P051,21,Win,0.074896944
P051,22,Win,0.031571373
P051,23,Win,0.107700643
P051,24,Win,0.045176966
P051,25,Win,0.01937054
P051,26,Win,0.070321301
P051,27,Win,0.029689453
P051,28,Win,0.102148043
P051,29,Win,0.042856459
P051,30,Win,0.139618402
P051,1,Win,0.5
P051,2,Win,0.746250414
P051,3,Win,0.48186899
P051,4,Win,0.733223176
P051,5,Win,0.883061543
P051,6,Win,0.950943163
P051,7,Win,0.843745715
P051,8,Win,0.934112754
P051,9,Win,0.972131973
P051,10,Win,0.98777306
P051,11,Win,0.994376294
P051,12,Win,0.976984998
P051,13,Win,0.918151604
P051,14,Win,0.965563769
P051,15,Win,0.98505165
P051,16,Win,0.944153532
P051,17,Win,0.97625152
P051,18,Win,0.915871538
P051,19,Win,0.964622323
P051,20,Win,0.984662916
P051,21,Win,0.993041406
P051,22,Win,0.99668454
P051,23,Win,0.99834247
P051,24,Win,0.999132439
P051,25,Win,0.995914103
P051,26,Win,0.982837707
P051,27,Win,0.992264629
P051,28,Win,0.969200506
P051,29,Win,0.986556217
P051,30,Win,0.94921599
P051,1,Win,0.5
P051,2,Win,0.746250414
P051,3,Win,0.889423979
