subj_idx,condition,a,st,sv,t,v
P113,1-back,0.3692630835161256,0.2167701716001207,1.9222267871475176,0.1616993478290467,1.3715585997650446
P113,2-back,0.5007741575601842,0.19599009142591,1.8616259447165888,0.1536943606372909,0.8122126216190734
P113,3-back,0.5522623301841877,0.1866183061000587,1.808515382600721,0.1353607745129267,0.3476396612211298
P114,0-back,0.4941705814326586,0.2027597514183111,1.9593735794387912,0.1560689925396166,0.9063163483824924
P114,1-back,0.5128638076410461,0.2153610707923694,1.8794225602204424,0.1636691813476498,0.0996661402307363
P114,2-back,0.3921420532928216,0.2115728275870994,1.7887631360875984,0.1737988700411004,0.6637334545959244
P114,3-back,0.4409732273375013,0.2208630142418828,1.6093379858262034,0.1554458663032643,1.4753505680625467
P115,0-back,0.4697810434992671,0.2049359370469955,1.8972547487090623,0.1581772480807598,0.7937457298371299
P115,1-back,0.4283236548097556,0.2088703211299932,2.05433062977434,0.1598678759851381,0.2603554342742148
P115,2-back,0.5134289329031926,0.2220791413021191,1.923604669143044,0.1523087420271298,-0.0552323080372459
P115,3-back,0.5116491346303953,0.2035515925130331,1.8896219092210729,0.1564945653871107,0.8273270259650514
P116,0-back,0.5310720203504405,0.1753701924804136,2.296991658456137,0.1389071459474576,1.3710923408013382
P116,1-back,0.546199258744718,0.1865458076085,2.0678736583097987,0.1470519895158425,1.351393671415918
P116,2-back,0.511888345486976,0.2029374091948717,2.1424753415657745,0.1564916686114734,-0.6102841760743827
P116,3-back,0.4785383651480885,0.2066188942222801,2.058104844775616,0.1575183739731368,-0.0102525521551834
P117,0-back,0.4881459065359302,0.1752384728403373,1.8666131393094647,0.1557243644059046,0.099313723430929
P117,1-back,0.5005279795802279,0.1969541254306459,2.011435070008371,0.1435476197212408,0.6382603553125152
P117,2-back,0.4875656097304233,0.2268754571272794,1.97099980767368,0.1573014502994151,-0.5948813878507228
P117,3-back,0.6057158881622033,0.1702761464621017,1.7333829995504997,0.1308749749672726,1.1121073042462448
P118,0-back,0.4735731823394052,0.203525465150063,1.9341964985544944,0.1531992674823099,0.2567137530388145
P118,1-back,0.5623977329763091,0.1939000662651904,1.623918607918473,0.1452695100705469,0.3329201775320795
P118,2-back,0.5260232381328063,0.2085574553282669,2.324986646901683,0.1553424824728645,0.3278514435932396
P118,3-back,0.3596981610981222,0.2105351998341364,1.874643217467593,0.1727973453236588,0.8527237175152168
P119,0-back,0.6086113075882897,0.1613226079599977,2.0794622285371664,0.1289545803253313,0.9938023641792748
P119,1-back,0.5115914674031083,0.2007712698331825,1.7781944281729576,0.152552532665094,1.162184272000131
P119,2-back,0.5075663485019226,0.1964158424005382,1.7843183967845553,0.1476144257209053,0.939115323065938
P119,3-back,0.6300204169064458,0.1517882575320149,1.8110889978318752,0.1210041474653258,0.3662721126565639
P120,0-back,0.4664851509381944,0.2039251104194306,1.8765465433379431,0.154173744645347,0.7105900687902684
P120,1-back,0.6448972066016445,0.1625491428302353,2.719237467996758,0.1267594956989913,1.5365298929371665
P120,2-back,0.5185786151898022,0.1579244090962584,1.9300213297759192,0.1499658281596518,0.4805576892227598
P120,3-back,0.4897981016493625,0.214507403925648,1.8450470854535423,0.143205484454684,0.2582994152334211
P121,0-back,0.3978087019771137,0.2474680641679068,1.867032562134232,0.165121845347455,1.6061717203337678
P121,1-back,0.5304592164228045,0.205442868360227,2.1549350083515115,0.1427547006659476,0.5368792384186484
P121,2-back,0.5387836806794073,0.1857171256754312,1.8815222628000208,0.1421933996267768,0.4419661906684468
P121,3-back,0.5342937028782738,0.2166430946031556,1.6146870724851266,0.1596418648961857,1.646083311491623
P122,0-back,0.5789928742127579,0.1464812527701287,1.9113645428720203,0.1430164941545963,0.3213702251131338
P122,1-back,0.5291012504174887,0.1882265932040699,1.7772918723982352,0.1540378131877102,-0.109980219457612
P122,2-back,0.5167148708888242,0.1941348726561164,2.1412022041487697,0.1587652540104458,0.5337415009301112
P122,3-back,0.5497299364446263,0.1713014284419213,1.9307193338703268,0.1423848213853119,0.7141772282387815
P123,0-back,0.5904293468071683,0.1976980343504014,2.0208069857887816,0.138738454195099,0.3504312928403776
P123,1-back,0.5654863872998867,0.1804105111679028,1.847333631123819,0.1335710315456503,-0.2126194046118436
P123,2-back,0.4347271356727557,0.2442067154775411,1.9139403676832356,0.1596112488080394,0.7813309699078809
P123,3-back,0.5372642854280502,0.1910024690273083,2.203332823973485,0.1465825060613028,0.2887360207080161
P124,0-back,0.5411162001913323,0.2097611380993058,1.7772574811982451,0.1551797872183848,0.8775079257724038
P124,1-back,0.472627956819098,0.2150876679448373,1.7989282284811037,0.1637686655606385,0.9709195907015332
P124,2-back,0.4143441115862841,0.2255758210310603,1.8695601602468896,0.1683651437950281,1.4361111123472274
P124,3-back,0.4776766420265889,0.2091539646467407,1.8237180999415856,0.1611206593816306,1.3717909263142736
P125,0-back,0.4733525250252228,0.2160170374431153,1.8981815818915613,0.156072697097757,0.6687581004534372
P125,1-back,0.5850591159698326,0.2006279486146031,2.1773529264834006,0.1482810721163332,0.3597891429091027
P125,2-back,0.465469084390075,0.2106598284042328,1.920911702058408,0.1500340172844597,0.7169804712606003
P125,3-back,0.4853091251024811,0.2157604297460241,1.8309574068686432,0.1583909766012801,0.4928326976095846
P126,0-back,0.5985128807130691,0.1703524944370294,1.7684979786314183,0.139409169797402,0.6501738169089044
P126,1-back,0.4845898428226989,0.2277936636539125,1.8188984483920072,0.1577294653423807,0.2729084621073165
P126,2-back,0.4983033481631285,0.2162353141258952,1.6433110279215943,0.1572971145119097,1.136407301624913
P126,3-back,0.5993703724447512,0.1779163260563884,1.9999471277908416,0.1409737078361227,0.0630502494741407
P127,0-back,0.494091691923712,0.1946796600840346,1.7380586202455457,0.1569093372336772,1.2033946396454265
P127,1-back,0.5434630229963829,0.2159016157917315,1.9684716329059573,0.1521699760565459,1.1894265382872964
P127,2-back,0.4434196376823824,0.2366410735164654,1.5982047860400566,0.1614866604819481,1.1925273846891704
P127,3-back,0.529116219124659,0.1757918302385901,1.601696202611056,0.1413996302349512,-0.3248961372940527
P128,0-back,0.5414612077151223,0.1611919507013402,1.848663630509172,0.1440847081386554,0.2753525745695138
P128,1-back,0.4579525982965176,0.218719785505198,2.0039905584596904,0.1625572128180493,1.2694696362955384
P128,2-back,0.5329919314559126,0.1949757524529675,2.0169992981684577,0.1463463822182554,1.4561405161966414
P128,3-back,0.5331902869504626,0.1877625950982536,2.365981675204849,0.1502617015113027,0.3597756638648657
P129,0-back,0.5072018160697165,0.1922051820705723,1.9313759113457591,0.1544534417874813,0.454394822459562
P129,1-back,0.5044962098918924,0.2285971232140406,1.6644529244355426,0.1547403801821704,1.5890145718041913
P129,2-back,0.4849811621702268,0.2021145525868407,1.7932148664043497,0.1533464405332917,0.7162389089285303
P129,3-back,0.5144626873552556,0.2109265013470217,1.7801712894875932,0.1523496292334148,1.0276027002710386
P130,0-back,0.5625532500420495,0.1956264676140845,1.9825073251331276,0.1359347012433953,0.3819995376157364
P130,1-back,0.5250813419684683,0.1762712264976847,1.934218229957314,0.1366605158891833,0.4602014697987554
P130,2-back,0.4898685133307741,0.1981767877563468,1.6791653964591506,0.1575486431410056,1.1201360259472546
P130,3-back,0.5413086205967036,0.200377703828427,1.8921893694609973,0.1440092594192257,1.0111507189687712
P131,0-back,0.5632672855229884,0.1866362562584763,1.8043574436984,0.144133030577932,0.4856610855509834
P131,1-back,0.5353211632194045,0.1845360895789563,2.117572185586835,0.1442308366485954,0.9071049534919744
P131,2-back,0.57120748194951,0.1580478107553217,1.7074189487101632,0.1278127938194074,0.5384990693620321
P131,3-back,0.4551532024215654,0.2264431966438413,1.939552839814004,0.1620151424459032,0.6636072174034269
P132,0-back,0.4476514623497508,0.2038151339994285,1.848411263161961,0.158591215131651,0.6592508632941431
P132,1-back,0.4229136907617035,0.2261129824021841,1.880655818665368,0.1683100599143255,0.633423569023849
P132,2-back,0.5184350994187784,0.2199164574434539,1.9974349352099052,0.1532665909281514,0.5699476872481116
P132,3-back,0.4662742561105374,0.2153987820793535,1.9472379055510196,0.1763208049912201,0.5892952059084743
P133,0-back,0.4866030304774096,0.2052513184297775,2.1288449987715783,0.1477189118315492,1.3676867936223691
P133,1-back,0.5652991052293099,0.2136649154171006,1.7482286114274797,0.1468230335954989,0.7964573289013374
P133,2-back,0.6490255274203788,0.1712657226248693,1.9277562190018545,0.1263468959918058,0.465918441959758
P133,3-back,0.5171543205203427,0.1764652367353205,1.997895108446752,0.1476520433925783,0.4019215279299761
P134,0-back,0.4783908247108547,0.2002400722217377,1.691240670206424,0.1681647958043365,0.8990360124419816
P134,1-back,0.4453272456269633,0.2275981178344769,1.841346063129192,0.1628330831529599,-0.1423570527253173
P134,2-back,0.5780544997058708,0.2044482842826128,1.7443284455874597,0.1442656232032425,1.214907426459069
P134,3-back,0.5605940303646957,0.1852410912079712,2.093825430060993,0.1396988311464134,0.5312746842999271
P135,0-back,0.4776811043215179,0.1945108407624138,2.0004136425486934,0.1571811865847333,0.920890596991402
P135,1-back,0.5341418534033321,0.1927318916214687,1.9873684100319613,0.1563479559700305,1.3437240570152638
P135,2-back,0.4719743338140328,0.1803813063255723,1.7981748292735311,0.1459928126769058,0.2971608152343974
P135,3-back,0.4735725631225964,0.1985857273142234,2.061894198462193,0.1587851643630088,0.4568157308495524
P136,0-back,0.4505806086416855,0.2373973346105347,2.036320561501516,0.1586682883112459,1.0051000344745211
P136,1-back,0.5980927762939018,0.2138050192724454,1.9470625046277723,0.146368629303899,1.2184090867939863
P136,2-back,0.5119722996448559,0.205703813780051,2.099798983058628,0.1516210876422956,0.2340265643165811
P136,3-back,0.4419696614049321,0.2090966165513122,1.8528798978742331,0.1590383299826815,0.3134722215719832
P137,0-back,0.5385279688458315,0.2040105295323908,2.179498482978962,0.1488905362538628,-0.112426026919087
P137,1-back,0.5084115770453542,0.197680349431325,1.985669991001999,0.1485225966484218,0.8640613992181307
P137,2-back,0.3866164291421777,0.2116699745493347,1.870154254528245,0.1797433452715349,1.9170155151492096
P137,3-back,0.5566288589029648,0.1621212793651982,1.6496098097637415,0.1312663085356527,1.1559875458388478
P138,0-back,0.5429654180961884,0.2203430164769772,1.6870476566861916,0.1503515426652455,0.5893851474871268
P138,1-back,0.513689640888426,0.2090415279709717,1.9900628154856517,0.1524339192603392,0.406318789343798
P138,2-back,0.5275161900539405,0.2158537764480937,2.055110755280125,0.1503554290504338,0.5637790259877721
P138,3-back,0.461966263292953,0.208565182520505,1.8200055851568808,0.1517635625114489,0.748062121945467
P139,0-back,0.4816975043411496,0.2186913643242749,1.833453522666128,0.1607561004151999,0.4106534873370673
P139,1-back,0.3649965545392084,0.2139767278467545,1.8173085095225825,0.1704081340474667,0.8609750649143034
P139,2-back,0.6052079335808903,0.1706292071262913,1.8710618903592529,0.1338858164148305,0.4400145688260838
P139,3-back,0.5932650444514813,0.196511787247292,2.0642130498352103,0.1509272660437857,0.2055301207110234
P140,0-back,0.6008144824027933,0.1586273715855327,2.0409260926415684,0.1374868656129132,0.7814597503396532
P140,1-back,0.5309038557559429,0.2124510239171267,1.8417710956018136,0.1545891956661553,0.6787812576199146
P140,2-back,0.5865739792383606,0.1934064168409364,2.565682247249475,0.1403669666756222,-0.5151021251000684
P140,3-back,0.4550631951413387,0.2331646368519338,2.008038872168012,0.1588161681555215,0.1584922600557442
P141,0-back,0.491365703200172,0.2152839876831803,1.882710716674968,0.163535429578383,0.2368537032518717
P141,1-back,0.5419075007430506,0.1777837001055099,2.006889850356019,0.142827648136889,1.1082141647067116
P141,2-back,0.4726072839838202,0.223994763705987,1.6798278225756058,0.158347826150736,0.8778128009684864
P141,3-back,0.4983733635276424,0.2102603985886038,1.956079446473419,0.1539263908987076,1.3913469512943148
P142,0-back,0.5135456017289229,0.1924572825244151,1.808194513874666,0.1443820218186368,0.573116803052679
P142,1-back,0.5274710798294282,0.2018249492038132,2.0310471870132067,0.149669366001202,1.4871142716442074
P142,2-back,0.5550147103400507,0.1930205424220985,1.9834332068998008,0.1417440204338856,0.4887174171505736
P142,3-back,0.5228393442157114,0.2258236550795014,2.472898247669784,0.1525686344740401,1.267595180981285
P143,0-back,0.544724409216403,0.2078042584676244,2.110134727801622,0.1499210733776814,0.4408120520497022
P143,1-back,0.5110990131672722,0.1887506424679163,1.911845024755957,0.1430872274899923,0.6703593126533121
P143,2-back,0.5900605951300734,0.1858620302989599,1.9777979595276776,0.1262686457494323,0.8741515724314526
P143,3-back,0.4557796712369752,0.236171636719778,1.7614662987853746,0.1624120378217199,0.0217066179891913
P144,0-back,0.4295447311457621,0.2484384394654589,1.799792180689304,0.1844214743183032,-0.0880032308386906
P144,1-back,0.5091252443620566,0.2051736862262916,1.960687080194923,0.1476413332686642,0.8756633625149215
P144,2-back,0.4846565707322557,0.1722969635946978,1.906887996991604,0.1592523709083495,1.0379990189513482
P144,3-back,0.4540462221593703,0.2074678523919596,2.039053804120488,0.1675151312837536,0.4041028422249487
P145,0-back,0.5082030092930336,0.2111908730468328,1.967213404062723,0.1608791976965785,0.1767522729435559
P145,1-back,0.3473869168427821,0.2286776946899397,1.8173980595110808,0.1749016790589934,1.8519497789572423
P145,2-back,0.5728217627718505,0.1715007314515284,1.9967840640456624,0.1368430046880194,0.4986534293152247
P145,3-back,0.5367021026949275,0.1959271806859293,1.7722522526099924,0.1564143159381364,0.6687484165577627
P146,0-back,0.472120463692646,0.2185694925143884,1.910390243323794,0.152525810673097,0.3320888760954407
P146,1-back,0.5299525960391158,0.1897264592369599,2.2934410345317704,0.151684605802657,0.7030677254298646
P146,2-back,0.444448410826877,0.2511268506536847,1.8672879568306464,0.1737546014125817,0.5323044390298658
P146,3-back,0.4940538771128666,0.2049762357090524,2.1731683187141173,0.1614656303782745,0.632819111412891
P147,0-back,0.4383956236681369,0.2146964127134152,1.7954066236357176,0.1630680026131059,0.9880306272026738
P147,1-back,0.5038907152262985,0.1999786349924036,2.02519105711449,0.1530988460387736,1.74261277021329
P147,2-back,0.5640044042255813,0.1870711159050686,1.8500408235544208,0.140077163650411,0.5683005774299704
P147,3-back,0.5122874414302159,0.181667541020101,2.408119192627012,0.1435564853903266,0.68580633503139
P148,0-back,0.5521743680826783,0.184847224459677,2.0067263569075817,0.1487602343803984,0.4095629812629691
P148,1-back,0.5472911147725456,0.1890033980991793,2.2176089491337936,0.1412235614124551,1.1838981632502197
P148,2-back,0.6295706272308649,0.1457415603613721,1.8525079155734576,0.1196415914258026,0.9451710227824864
P148,3-back,0.4685728995614903,0.2025164365174439,1.7462553566085022,0.1506742001471341,0.9546172728760498
P149,0-back,0.5442850228666839,0.1846096788272196,2.279596503833657,0.1403928686941072,0.6955081932150456
P149,1-back,0.564642219944234,0.2066764665519525,2.079285140650331,0.1475649733052813,1.0339816147928196
P149,2-back,0.5529337629814716,0.2081128507720855,2.190894990473536,0.140856814654973,1.2574153342639407
P149,3-back,0.6170919401360212,0.1817436173200519,1.80338028202072,0.1343496454210055,0.7758123408027313
P150,0-back,0.5273327811755762,0.1674928546578104,1.8403565349466129,0.1413990486947699,0.3694880938027597
P150,1-back,0.6340459678985965,0.1900144042745443,2.0021353084826004,0.1299406062473312,0.0876526788121632
P150,2-back,0.4552539171352024,0.2343034435936664,1.962524020188995,0.1706825722479432,0.979482057389458
P150,3-back,0.5954080122402122,0.1715259792035013,1.9036237090252677,0.1421684117997149,-0.3484145676334629
P151,0-back,0.4975865542515088,0.1921590898898824,1.9097726165417972,0.1515244755769057,0.3791845079309554
P151,1-back,0.4903342404615898,0.2021757390725052,1.946321328084289,0.1492050649200334,-0.0123179531866017
P151,2-back,0.4619585537501091,0.23380611161647,1.871476198297546,0.1649324916557945,0.3135511582268462
P151,3-back,0.5330829622716053,0.2181483955099412,1.8948532420169293,0.15853775419962,0.556914621346709
P152,0-back,0.4679870699480739,0.2055110922090642,1.7218916203290004,0.1579722341323129,0.518676206196784
P152,1-back,0.5427786409906208,0.1975534995445519,1.58668295182756,0.1488585175417283,1.1045966673241665
P152,2-back,0.4992457154238754,0.2139676290861676,1.9784525854692656,0.1675258662333103,0.6481132445732672
P152,3-back,0.5528472862154917,0.2080522854974825,2.1112315347432693,0.1507207940211827,1.239604845745497
P153,0-back,0.5243018897403086,0.220070570444055,1.398687211525118,0.1536888873037265,1.640859553069895
P153,1-back,0.5443619942359565,0.1748942506294869,1.9264999849744544,0.142751512900783,1.067676077323442
P153,2-back,0.463045229620265,0.233816850952437,1.964213861512093,0.1776615937205604,1.4762793831570111
P153,3-back,0.4637474659338184,0.1991848764478663,2.1895307323849478,0.1641628375511897,1.4625458815051289
P154,0-back,0.505625414864573,0.1711746569231001,1.8995070448015072,0.1435804976999767,0.6621648037962088
P154,1-back,0.4913136857551807,0.215138009361392,1.6200969055697816,0.1649027178202134,-0.3964559442222647
P154,2-back,0.4364812011120564,0.2070134656854485,1.9423389452361928,0.1663446451760812,0.589110241621929
P154,3-back,0.5428838335644433,0.2029200919716869,1.665662956527443,0.152098199603927,0.7183028054713377
P155,0-back,0.448226552592296,0.211843382704132,1.711045167333605,0.1587102118493901,0.4643814076916481
P155,1-back,0.5512898229575097,0.2115240744072081,2.018541980427955,0.1427118152348482,0.4103784056800998
P155,2-back,0.4723584684115633,0.1954084889358319,2.112564431134736,0.1500528545971471,0.5344623778533509
P155,3-back,0.4705256272623986,0.2128197408562619,1.796832034686499,0.1506938594903711,1.066632426305002
P156,0-back,0.5088516385911593,0.2263229841361491,1.8348804804231449,0.1595027035238317,0.034546276850742
P156,1-back,0.4118216428042509,0.2296647188969768,1.5952548313230217,0.1718455061021214,1.6038879053439157
P156,2-back,0.4674984735408243,0.2177634453278992,1.871550460363852,0.1648291863095611,1.1188031669374503
P156,3-back,0.5613069159180927,0.1792963800597208,1.94817085157184,0.1426945955937412,-0.2147710083552589
P157,0-back,0.4571607093802965,0.1976847095752885,1.7922566418927597,0.1577354030464658,0.8598625504615449
P157,1-back,0.5405435961859174,0.2093697297385692,1.851578598284389,0.1466518370859189,1.1195692097776098
P157,2-back,0.4706918231562424,0.220367755697868,1.858315985406487,0.1641811834309824,0.2588066458598577
P157,3-back,0.499589077109456,0.1957038778698281,1.5766649099445122,0.1466498150217696,0.9816145562479396
P158,0-back,0.5101637189744885,0.208412709985068,1.9366374174957963,0.1509828594763837,1.1725176193200446
P158,1-back,0.4459994013261167,0.2150441269683292,1.9753545826488732,0.1631175148865716,0.5559790587499395
P158,2-back,0.6436455845465844,0.1665197209762962,1.7825238680047406,0.1195778799084185,0.9039185953710398
P158,3-back,0.4900574501345603,0.2298914360070083,2.026501384022236,0.1670027408879475,0.1950570761745048
P159,0-back,0.5869518809875206,0.1904887090418743,1.9297779722008943,0.1434920643800111,0.7804704802445094
P159,1-back,0.5888448451326572,0.1669666430668838,2.0481059383885665,0.1340685563400236,1.452882819135959
P159,2-back,0.4203106933905065,0.2279158925988126,1.812253349479605,0.1705184452692353,2.1515517007352627
P159,3-back,0.4636385124455907,0.1973577482503838,2.138832986761641,0.1572924112752954,1.398340280848996
P160,0-back,0.4349642921800803,0.1909404554488246,1.742279901346522,0.1568906644201709,0.9475430352884324
P160,1-back,0.4932205835120874,0.2073787958155592,2.0777656759335104,0.1523581996017499,0.3625568398712709
P160,2-back,0.442740468848854,0.23693671363499,1.8278509304399264,0.1756414923880639,0.7182472318318183
P160,3-back,0.5594739523861056,0.2016837251076476,1.934603721780044,0.1374770439065342,0.2081359154712282
P161,0-back,0.5517575023394999,0.1666972253255474,1.7526735320191764,0.1373192351339013,0.3794821462042425
P161,1-back,0.5715625456499968,0.2155199794469899,1.854281743272378,0.1479747284019873,0.0892116106268078
P161,2-back,0.4825295329495441,0.1989955133990719,2.290639289287453,0.1573850443984121,0.5244384097437351
P161,3-back,0.4915009103867306,0.2103164116221596,1.881904524503965,0.1460390152828089,0.3266393319226582
P162,0-back,0.5693184955140144,0.1923421439145399,1.6159164484665962,0.1555876795504389,0.4201273130517962
P162,1-back,0.4087806614732399,0.2145725555393249,1.89322637377673,0.1685538179202516,1.03195528748961
P162,2-back,0.5323363758004321,0.177585327332523,1.6322295671645606,0.1477352050573619,0.7259599373086523
P162,3-back,0.5100546765615328,0.2253319519314748,2.176785071833274,0.152528012568496,0.9181724285516044
P163,0-back,0.503306444829878,0.2111847922270781,1.7222367824078333,0.1548283531459331,1.6188753153998947
P163,1-back,0.4715509665190726,0.1997106042205149,2.221932258303652,0.158281866949964,1.224114390626833
P163,2-back,0.5516636102718863,0.2170513157142187,1.8316891431368276,0.1503919141619749,0.2408754952196423
P163,3-back,0.4200585415333117,0.219643753532735,2.163563423341336,0.1655213666611082,0.4198182528113242
P164,0-back,0.5421827856143016,0.1861731640750407,1.963306821199132,0.1500938172617334,0.4946021146014435
P164,1-back,0.4941513376648144,0.2117717419008759,1.7579599240400865,0.1509157626850924,1.1320492130270314
P164,2-back,0.4553658339094337,0.1958656956326049,1.9859643054496785,0.1536360526427609,0.9979987753480288
P164,3-back,0.4406401086054485,0.224281989606893,1.8290677541104536,0.1640176991898843,1.2174879475792175
P165,0-back,0.5821648747309869,0.2007675257027716,2.0846668176089165,0.1411203826604777,1.198084950421922
P165,1-back,0.4840740249298862,0.208151920700051,2.0145111143553547,0.1486198936471726,0.1183738097989489
P165,2-back,0.5386359830292013,0.1870713629478849,1.7642013214367434,0.1425220183320144,0.4604344554166166
P165,3-back,0.5508622207722553,0.2009003381301215,2.006815255318443,0.137994310981814,0.4084941750155759
P166,0-back,0.5131733256532689,0.19434012903896,1.9316517348302469,0.1452796001173344,0.2384924743349163
P166,1-back,0.5071071827390359,0.2169515218251607,1.8813300689618584,0.154285312955017,1.2758954836113408
P166,2-back,0.5264652996837931,0.1983677522909886,1.9736501233255024,0.1500693566466562,0.695249872746616
P166,3-back,0.514789721568087,0.209709299952875,2.1689560861752217,0.1618360683300985,0.4406214636590597
P167,0-back,0.5710448762755307,0.2042089709392364,2.418083181268497,0.1435252319905708,1.614929331030572
P167,1-back,0.4350121391008998,0.2324943763703638,2.043894823101559,0.163151220256792,1.1266170386438998
P167,2-back,0.5417943502863468,0.1873997869488567,2.9227767130887834,0.1516661710366123,1.4085790997733842
P167,3-back,0.4936893540950399,0.2021384117570868,1.9486063967498224,0.1649404332306869,-0.3933761228606147
P168,0-back,0.598788866070732,0.1992136464285964,1.9835915312718584,0.1312905426152252,-0.2436091936038588
P168,1-back,0.3900629788133387,0.2240417980794918,1.9248206855878496,0.173262157378965,-0.1036049567415463
P168,2-back,0.4518296459222805,0.1979983972359098,2.023438061126319,0.1741598541213257,1.3665329456511706
P168,3-back,0.5358320304598596,0.1622009982046403,2.2650911334858197,0.1401190591597395,0.4680766863952026
P169,0-back,0.4415777617460896,0.2122318681579593,1.9622497988056296,0.1577659544086287,0.8731576355889451
P169,1-back,0.4968564599025941,0.191058241903504,1.8966044249634888,0.1583018858035217,0.4820980068316888
P169,2-back,0.4722614116200766,0.2081454652170182,1.7091421383147285,0.1587048084642114,-0.1720147630274363
P169,3-back,0.4604124516396454,0.1985453824739125,1.9378285593648763,0.1544877422253979,-0.0600951033247217
P170,0-back,0.462545716483699,0.247429474778705,1.950441529297116,0.1789407883132683,0.5380406936686486
P170,1-back,0.5642138716054664,0.1789398478969325,1.681846228469806,0.1344650231687221,0.7120965707692943
P170,2-back,0.5052484941689981,0.2016577514051896,1.7682817164469415,0.1588011219046156,0.8025705416747609
P170,3-back,0.5590557477438715,0.1769460780610606,1.7689306185679283,0.1442799367988829,1.013235353151067
P171,0-back,0.7127737798018186,0.1254009803448853,1.5520805488025593,0.1073164110271105,0.7852459548051994
P171,1-back,0.4579706986551494,0.2171701323800753,1.8304462353670392,0.1539310827291712,-0.0764108718014208
P171,2-back,0.5390849539478639,0.2016294658162354,2.279804613108104,0.1508357657473775,0.5572844029197189
P171,3-back,0.5333561698403183,0.1809630530844218,1.899604711536616,0.139089440026243,-0.2986987741441834
P172,0-back,0.6009518258864834,0.1914524520729953,2.088156299196162,0.1391669322194064,0.8290952501857239
P172,1-back,0.4922129301682123,0.2161753514674174,1.8246890210206264,0.1484905196319956,0.2273235797272754
P172,2-back,0.5697031856635933,0.1885843476332203,1.602594764110816,0.1329700411652588,0.8675530576952979
P172,3-back,0.4576790845196118,0.2126087581445905,1.8213349454889407,0.1514220428208379,1.6868023360456603
P173,0-back,0.523001277043113,0.2123347742777284,1.8586110222539216,0.1506921426371587,0.4747650126312361
P173,1-back,0.5091516999477388,0.2223446671828525,2.11287566836056,0.155340666983471,0.4037253745859132
P173,2-back,0.5299572164249214,0.2044557531822574,2.317940041384212,0.1501315590746575,0.9347514303014596
P173,3-back,0.5576630697293444,0.2108225099155613,1.8827173039989484,0.1458076694919658,-0.0221263658892324
P174,0-back,0.5579991780157859,0.1956704967895002,1.8159948494213856,0.1472945088775754,0.2649640096206985
P174,1-back,0.4444755724142335,0.2017495847047537,1.8883463201861164,0.1539797196636784,1.2230749438880266
P174,2-back,0.467626042496316,0.18895207255298,1.7750087865077913,0.1557932365251967,0.7161745494593131
P174,3-back,0.5255989295775177,0.1806035679799041,1.9224687666853475,0.141862852331133,0.2843473924885999
P175,0-back,0.4886042794893078,0.1994947127039229,1.7883035876805564,0.1485984664253021,1.2460016935496634
P175,1-back,0.4853725483883245,0.2113969090926666,1.981705934538392,0.1501870925980725,0.4621292007081076
P175,2-back,0.5023895344465076,0.1906240044040985,1.45003938183249,0.1441124850201617,0.9190826580521618
P175,3-back,0.5876605500063538,0.1727178061327084,1.76736472126014,0.1394484001328911,0.8883070127256415
P176,0-back,0.4790393261823363,0.2092542276140975,1.9683730384127485,0.1559329065376041,0.1341636650702069
P176,1-back,0.5702446767932045,0.2204261116786369,1.7085319242047807,0.1417930398793163,0.7025801122530001
P176,2-back,0.5918764169187423,0.1897217035086226,1.754995911356869,0.1421359141943433,1.1350936310344446
P176,3-back,0.5083023446441136,0.2031354091482755,1.682653172774685,0.1505413670248991,0.8554519017490292
P177,0-back,0.5147602059014628,0.1923816816226733,1.8620964873330867,0.1436513671794417,0.9969905765388694
P177,1-back,0.5611502951083946,0.2038774775528604,2.2870389692057285,0.1375626748354817,0.6752956930672099
P177,2-back,0.4417046196866321,0.2118800623305194,1.798439192950608,0.1615821354769762,0.4864983613698024
P177,3-back,0.5035964180394857,0.2242377873614686,1.954367591255432,0.1601941122617596,1.4857853291890002
P178,0-back,0.5113307796939098,0.1963736784757893,1.6639798699073238,0.1494558457017655,0.6731891321202997
P178,1-back,0.4927445369918396,0.2037042978532408,1.7156143575373888,0.1499911520367144,1.8275144383144883
P178,2-back,0.506204673536492,0.2137355734217824,1.7503625345486729,0.1479336996889592,0.8459236522217073
P178,3-back,0.4797648087124005,0.2163141442433354,1.842879926654165,0.1628943623933798,0.9579364740747638
P179,0-back,0.4864924060448657,0.2184143012778375,1.9651215917116187,0.1571417182148247,1.0009294501702537
P179,1-back,0.5677602036419219,0.1873282941788597,1.9177960269132064,0.1374872479044231,0.5756370611599539
P179,2-back,0.5421037735020191,0.2022546600155652,2.0575734115733875,0.1425850449209041,2.432418098981461
P179,3-back,0.5383267697702201,0.1762217735591674,1.8431405237728704,0.1480078308954745,0.1717961165339632
P180,0-back,0.5396739260931691,0.1890797489740762,1.6363270990320675,0.1385382325988154,0.6235477982180838
P180,1-back,0.4789252207419889,0.1958795484150947,1.8156557536931175,0.1609411867439179,0.2496908704894132
P180,2-back,0.5856700790194432,0.1768048190540785,2.04720386190866,0.1341898735378587,0.3745347093759725
P180,3-back,0.5690960660208412,0.1917542424899153,1.6707038114944808,0.1420360388273839,1.861974683095513
P181,0-back,0.5098051006801027,0.1749697420913221,1.960614312385385,0.145647321881595,0.0889500931243542
