subj_idx,param,rhat
P048,st(2-back),1.0113353415762072
P048,st(3-back),1.0015199839382647
P049,a(0-back),1.0096020687651368
P049,a(1-back),1.0343347535246794
P049,a(2-back),1.003573317022545
P049,a(3-back),1.0018146860093882
P049,v(0-back),1.0052752083498957
P049,v(1-back),1.0097882850375262
P049,v(2-back),1.0011200013348422
P049,v(3-back),0.9998854780856724
P049,t(0-back),1.009283178415077
P049,t(1-back),1.0338928442582707
P049,t(2-back),1.005234183121877
P049,t(3-back),1.0016972695412345
P049,st(0-back),1.004028501251875
P049,st(1-back),1.0049882778712393
P049,st(2-back),1.0050476938829456
P049,st(3-back),1.0015259313598932
P050,a(0-back),1.0296626814015362
P050,a(1-back),1.0072870574226915
P050,a(2-back),1.0106959342521966
P050,a(3-back),1.017077439256735
P050,v(0-back),1.004137301712711
P050,v(1-back),1.0046000581180956
P050,v(2-back),1.0007613031405507
P050,v(3-back),1.0054526049546597
P050,t(0-back),1.0387682141869812
P050,t(1-back),1.0057496151430485
P050,t(2-back),1.0204205496396177
P050,t(3-back),1.0275580787590541
P050,st(0-back),1.0184297527630115
P050,st(1-back),1.0017006562398685
P050,st(2-back),1.0222058031755423
P050,st(3-back),1.0291148836165709
P051,a(0-back),1.0104991785289312
P051,a(1-back),1.005823385283552
P051,a(2-back),1.003138264937005
P051,a(3-back),1.0011803138939364
P051,v(0-back),1.0035177147578875
P051,v(1-back),1.0012092225359364
P051,v(2-back),1.0002931590041821
P051,v(3-back),1.0003407121498566
P051,t(0-back),1.0099439159377261
P051,t(1-back),1.0102348848780551
P051,t(2-back),1.003426351915283
P051,t(3-back),1.0015835339026686
P051,st(0-back),1.0047089625460366
P051,st(1-back),1.005740083763984
P051,st(2-back),1.0007443429639338
P051,st(3-back),1.0011659609766146
P052,a(0-back),1.01015289253353
P052,a(1-back),1.0097187551790594
P052,a(2-back),1.0045345415240647
P052,a(3-back),1.018638506771704
P052,v(0-back),1.0049151368060687
P052,v(1-back),1.0029367450043434
P052,v(2-back),1.0005374921339045
P052,v(3-back),1.0066582425219346
P052,t(0-back),1.0060389972298323
P052,t(1-back),1.0147697307178394
P052,t(2-back),1.0048535104411107
P052,t(3-back),1.026481302787925
P052,st(0-back),1.0006698563730267
P052,st(1-back),1.007535407779736
P052,st(2-back),1.002191146603709
P052,st(3-back),1.0207549457135847
P054,a(0-back),1.0210776476829206
P054,a(1-back),1.0279632351188401
P054,a(2-back),1.0036372706806798
P054,a(3-back),0.9999863327113637
P054,v(0-back),1.0074766985669366
P054,v(1-back),1.005897007225692
P054,v(2-back),1.0015734823814721
P054,v(3-back),1.0008721485811547
P054,t(0-back),1.0196726304305737
P054,t(1-back),1.02447417144687
P054,t(2-back),1.0052166861317435
P054,t(3-back),1.0007584839784673
P054,st(0-back),1.005887270757783
P054,st(1-back),1.0080630250483185
P054,st(2-back),1.005188175812907
P054,st(3-back),1.0002824710047267
P055,a(0-back),1.0160063464439322
P055,a(1-back),1.0060938954722496
P055,a(2-back),1.0025587138879106
P055,a(3-back),1.003167063615025
P055,v(0-back),1.0048671699896419
P055,v(1-back),1.002339279991717
P055,v(2-back),1.0039378155282346
P055,v(3-back),1.0023170104169066
P055,t(0-back),1.01484145777683
P055,t(1-back),1.0057478082087703
P055,t(2-back),1.0036029535597126
P055,t(3-back),1.0039558056737807
P055,st(0-back),1.0050764901165878
P055,st(1-back),1.0016657372282178
P055,st(2-back),1.003604550935594
P055,st(3-back),1.0028966116068523
P056,a(0-back),1.0178065274130663
P056,a(1-back),1.009218795203861
P056,a(2-back),1.0028610894552963
P056,a(3-back),1.0035980228723613
P056,v(0-back),1.0022952766645314
P056,v(1-back),1.0024922276872703
P056,v(2-back),0.9999468880103519
P056,v(3-back),1.0018861868852502
P056,t(0-back),1.01898304027845
P056,t(1-back),1.012422433820073
P056,t(2-back),1.0029496650917682
P056,t(3-back),1.004525886077875
P056,st(0-back),1.0040908596144922
P056,st(1-back),1.0056552528031009
P056,st(2-back),1.0011418497513558
P056,st(3-back),1.0028707857125518
P057,a(0-back),1.0155069456805481
P057,a(1-back),1.0066417798309242
P057,a(2-back),1.0076414226373736
P057,a(3-back),1.001621392876892
P057,v(0-back),1.006136336287316
P057,v(1-back),1.0060875702220535
P057,v(2-back),1.0039771356322433
P057,v(3-back),1.0017608185210676
P057,t(0-back),1.0142131383591275
P057,t(1-back),1.0031830297693982
P057,t(2-back),1.009125876514581
P057,t(3-back),1.0025489305083735
P057,st(0-back),1.0034729462387972
P057,st(1-back),1.0030543186489689
P057,st(2-back),1.007654085916676
P057,st(3-back),1.0021788966101879
P058,a(0-back),1.022837114709353
P058,a(1-back),1.002682180241085
P058,a(2-back),1.0022137520752654
P058,a(3-back),1.0049337920661303
P058,v(0-back),1.005176568331992
P058,v(1-back),0.9999094467066388
P058,v(2-back),1.000942694184171
P058,v(3-back),1.0002303410604287
P058,t(0-back),1.0201411088555754
P058,t(1-back),1.0037529156938716
P058,t(2-back),1.0023271082474166
P058,t(3-back),1.0053979413335274
P058,st(0-back),1.0063050419699533
P058,st(1-back),1.0030045055965837
P058,st(2-back),1.0026963188830043
P058,st(3-back),1.0016420787313027
P059,a(0-back),1.0809031389644892
P059,a(1-back),1.0062352738431544
P059,a(2-back),1.0061733785577816
P059,a(3-back),1.0016737532253357
P059,v(0-back),1.0715887003892162
P059,v(1-back),1.0006436355655388
P059,v(2-back),1.0006521995980724
P059,v(3-back),0.9999379547538344
P059,t(0-back),1.0810623449598362
P059,t(1-back),1.005487232602898
P059,t(2-back),1.0068780810673588
P059,t(3-back),1.001983040909354
P059,st(0-back),1.0697040999249716
P059,st(1-back),1.0019601445679343
P059,st(2-back),1.0056649510071598
P059,st(3-back),1.0004301766763484
